Jaar_laden;POSTCODE_LADEN;AANTAL_LAADLOCATIES; Totaal_KG_VRACHT ;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;PC6;Naam manege;Straat en huisnummer;Plaats;KVK nummer
2024;5981NS;1; 243.700 ;;;;;5981NS;;;;
2024;5981PD;1; 141.300 ;;;;;5981PD;;;;
2024;5981PK;1; 155.000 ;;;;;5981PK;Stal Leisink;Haagveld 13 A;Panningen;56904770
2024;5984NV;1; 606.700 ;;;;;5984NV;Van Mierlo Handelsstal Vof;De Brentjes 39;Koningslust;12040711
2024;5985NC;1; 646.200 ;;;;;5985NC;;;;
2024;5985NH;1; 188.700 ;;;;;5985NH;;;;
2024;5987NC;2; 599.900 ;;;;;5987NC;Paardenfokkerij Van Der Palen;Roggelseweg 121;Egchel;70892083
2024;5987ND;1; 415.000 ;;;;;5987ND;Haras Du Buisson;Roggelseweg 138;Egchel;53963679
2024;5987NJ;1; 409.700 ;;;;;5987NJ;;;;
2024;5988NT;1; 272.500 ;;;;;5988NT;Hgg Wilms;Molenstraat 124;Helden;60751282
2024;5991ND;1; 367.600 ;;;;;5991ND;Stal Hendrix;Napoleonsbaan Zuid 32;Baarlo;14107583
2024;5991NE;1; 596.860 ;;;;;5991NE;;;;
2024;5993NK;1; 327.900 ;;;;;5993NK;De Dijkerhoeve;Sevenumse Dijk 10;Maasbree;58373705
2024;5993PB;1; 155.150 ;;;;;5993PB;Vof Beekerheide;Lange Heide 10;Maasbree;12022844
2024;5993PS;1; 118.200 ;;;;;5993PS;;;;
2024;5993PX;1; 420.500 ;;;;;5993PX;;;;
2024;5995BM;1; 111.800 ;;;;;5995BM;;;;
2024;5995NS;1; 384.200 ;;;;;5995NS;;;;
2024;5995NT;1; 1.303.700 ;;;;;5995NT;Hx Breeding 2;Rijksweg 43;Kessel;12058109
2024;5995PP;1; 31.900 ;;;;;5995PP;Paddock Paradise De Gangelt;Hout 10;Kessel;78407680
2024;5995PT;2; 351.900 ;;;;;5995PT;;;;
2024;5995PX;3; 471.500 ;;;;;5995PX;De Ruyter Stables Vof;Keizersbaan 3;Kessel;12040255
2024;5995RN;1; 36.300 ;;;;;5995RN;;;;
2024;6002NB;1; 409.300 ;;;;;6002NB;;;;
2024;6002SG;1; 26.100 ;;;;;6002SG;;;;
2024;6002ST;1; 177.200 ;;;;;6002ST;;;;
2024;6002TB;2; 856.000 ;;;;;6002TB;Stal California Cv;Eindhovenseweg 93;Weert;13039199
2024;6003NT;2; 649.200 ;;;;;6003NT;;;;
2024;6003PR;1; 525.900 ;;;;;6003PR;;;;
2024;6003PW;2; 565.200 ;;;;;6003PW;Hop Horses;Weijerkesweg 5;Weert;72565136
2024;6004RC;1; 785.300 ;;;;;6004RC;;;;
2024;6005NE;1; 127.000 ;;;;;6005NE;Husain International Sales Bv;Breijbaan 13;Weert;75945142
2024;6005NG;1; 213.100 ;;;;;6005NG;;;;
2024;6006AD;1; 117.600 ;;;;;6006AD;;;;
2024;6006NS;1; 370.300 ;;;;;6006NS;;;;
2024;6006PS;1; 365.800 ;;;;;6006PS;Hengstenhouderij Ki Station Dirckx;Dijkerstraat 28 A;Weert;12052495
2024;6006PW;1; 161.800 ;;;;;6006PW;;;;
2024;6006ST;1; 351.300 ;;;;;6006ST;;;;
2024;6006TA;1; 915.600 ;;;;;6006TA;Bridgeside Farms International Bv;IJzerenmanweg 4;Weert;68701780
2024;6006VE;1; 793.100 ;;;;;6006VE;Heinrichs Gruppe Paarden Opfok Bv;Dijkerpeelweg 14;Weert;74474111
2024;6011SK;1; 32.900 ;;;;;6011SK;;;;
2024;6013RD;1; 284.800 ;;;;;6013RD;;;;
2024;6013RX;1; 249.500 ;;;;;6013RX;;;;
2024;6015AX;1; 173.800 ;;;;;6015AX;;;;
2024;6017BX;1; 328.200 ;;;;;6017BX;;;;
2024;6021CX;1; 6.000 ;;;;;6021CX;;;;
2024;6021GN;1; 201.000 ;;;;;6021GN;;;;
2024;6021PA;1; 255.200 ;;;;;6021PA;Stal Leijser;Randweg-Oost 35;Budel;17273197
2024;6021SB;1; 37.500 ;;;;;6021SB;Stoeterij De Berghoeve;Bergbosweg 38;Budel;17275347
2024;6023AJ;1; 245.900 ;;;;;6023AJ;;;;
2024;6026RG;1; 2.292.940 ;;;;;6026RG;Lac Hoeve;Hugten 19;Maarheeze;77045599
2024;6027RH;1; 798.900 ;;;;;6027RH;;;;
2024;6028RD;1; 135.600 ;;;;;6028RD;Verhoeven;Vennenweg 14;Gastel;17275364
2024;6029PG;1; 384.000 ;;;;;6029PG;Rundveebedrijf Van Middelaar;Peelven 8;Sterksel;17276021
2024;6029PS;1; 243.500 ;;;;;6029PS;;;;
2024;6031AD;1; 40.440 ;;;;;6031AD;;;;
2024;6031PX;2; 1.267.400 ;;;;;6031PX;;;;
2024;6035AB;2; 570.300 ;;;;;6035AB;Stal De Claesstraete;Klaarstraat 34;Ospel;14113313
2024;6035BS;1; 115.500 ;;;;;6035BS;;;;
2024;6035PT;1; 339.000 ;;;;;6035PT;;;;
2024;6035PV;1; 24.120 ;;;;;6035PV;Van Den Broek Springpaarden;Schepengraaf 10 A;Ospel;67535178
2024;6035RZ;1; 273.800 ;;;;;6035RZ;;;;
2024;6035SJ;1; 111.900 ;;;;;6035SJ;;;;
2024;6037NM;1; 148.800 ;;;;;6037NM;Van Meerwijk Ruitersport;Kempisweg 5;Kelpen-Oler;80262104
2024;6037NV;2; 274.200 ;;;;;6037NV;;;;
2024;6037RH;1; 231.800 ;;;;;6037RH;Hhe Reijnen;Zandstraat 8;Kelpen-Oler;14120079
2024;6039RK;1; 309.500 ;;;;;6039RK;;;;
2024;6042KS;1; 249.200 ;;;;;6042KS;;;;
2024;6042LA;1; 111.400 ;;;;;6042LA;;;;
2024;6042LR;1; 716.400 ;;;;;6042LR;;;;
2024;6061AK;1; 181.100 ;;;;;6061AK;;;;
2024;6067AB;1; 16.340 ;;;;;6067AB;;;;
2024;6071PD;1; 120.600 ;;;;;6071PD;Maatschap T Haesterdt;Wieler 19;Swalmen;14124162
2024;6071PR;1; 105.000 ;;;;;6071PR;;;;
2024;6074AC;1; 512.700 ;;;;;6074AC;;;;
2024;6074EN;1; 120.300 ;;;;;6074EN;;;;
2024;6074ES;1; 9.000 ;;;;;6074ES;;;;
2024;6075NE;1; 238.000 ;;;;;6075NE;;;;
2024;6086AR;1; 233.300 ;;;;;6086AR;Paardencentrum Epona;Kruisstraat 7;Neer;12047344
2024;6088AD;1; 175.500 ;;;;;6088AD;;;;
2024;6088EE;1; 91.000 ;;;;;6088EE;;;;
2024;6088NN;1; 239.700 ;;;;;6088NN;Stal Eijkhof;Strubben 11;Roggel;12064149
2024;6088NT;1; 848.800 ;;;;;6088NT;Maatschap Sleutels Goltstein;Heldensedijk 12;Roggel;50772686
2024;6088PD;1; 25.760 ;;;;;6088PD;;;;
2024;6093PB;1; 231.900 ;;;;;6093PB;;;;
2024;6093PC;1; 10.000 ;;;;;6093PC;;;;
2024;6093PR;1; 478.100 ;;;;;6093PR;Stal Le Winne;Scheyvenhofweg 8;Heythuysen;14115231
2024;6095ND;1; 535.600 ;;;;;6095ND;;;;
2024;6095NE;1; 405.000 ;;;;;6095NE;;;;
2024;6096AR;1; 596.700 ;;;;;6096AR;;;;
2024;6097AE;1; 171.400 ;;;;;6097AE;;;;
2024;6097AV;1; 74.980 ;;;;;6097AV;;;;
2024;6097NK;1; 341.400 ;;;;;6097NK;;;;
2024;6101EJ;1; 113.000 ;;;;;6101EJ;;;;
2024;6101RA;1; 146.900 ;;;;;6101RA;;;;
2024;6101XR;1; 178.900 ;;;;;6101XR;;;;
2024;6101XZ;1; 286.700 ;;;;;6101XZ;;;;
2024;6102RV;1; 338.600 ;;;;;6102RV;;;;
2024;6104BM;1; 25.000 ;;;;;6104BM;Stal Het Koningspaard;Kap Verdonschotstraat 56;Koningsbosch;14074014
2024;6104RG;1; 567.600 ;;;;;6104RG;;;;
2024;6104RT;1; 63.700 ;;;;;6104RT;;;;
2024;6105AD;2; 630.660 ;;;;;6105AD;Atj Vullers;Boekhorstweg 4;Maria Hoop;14111920
2024;6105AM;1; 1.061.900 ;;;;;6105AM;;;;
2024;6111AA;1; 352.700 ;;;;;6111AA;Maatschap Pex Paulssen;Leenderveldweg 1;Sint Joost;14128359
2024;6114AN;1; 322.400 ;;;;;6114AN;Hoeve Ijzerenbosch;Aardenweg 31;Susteren;12066436
2024;6114JZ;1; 96.300 ;;;;;6114JZ;;;;
2024;6114KE;1; 113.200 ;;;;;6114KE;Paardenboerderij Sonhof;Zilstraat 7;Susteren;12059323
2024;6114KW;1; 288.000 ;;;;;6114KW;;;;
2024;6114LB;2; 2.195.100 ;;;;;6114LB;Mhpr Dohmen;Lange Akkersweg 1;Susteren;14113942
2024;6114RE;2; 382.700 ;;;;;6114RE;;;;
2024;6114RM;1; 73.600 ;;;;;6114RM;;;;
2024;6116CC;1; 60.400 ;;;;;6116CC;;;;
2024;6121XK;1; 78.300 ;;;;;6121XK;;;;
2024;6132AW;1; 275.900 ;;;;;6132AW;;;;
2024;6132KA;1; 33.000 ;;;;;6132KA;;;;
2024;6141AW;1; 728.600 ;;;;;6141AW;;;;
2024;6142BT;1; 228.200 ;;;;;6142BT;Wagemans Stables Vof;Fischerpad 2;Einighausen;78176050
2024;6153AB;1; 288.400 ;;;;;6153AB;;;;
2024;6155NM;2; 416.600 ;;;;;6155NM;Stoeterij Keldenaar Bv;Keldenaar 4;Puth;69079331
2024;6164JL;1; 910.100 ;;;;;6164JL;;;;
2024;6171XA;1; 841.400 ;;;;;6171XA;;;;
2024;6191PJ;2; 942.700 ;;;;;6191PJ;;;;
2024;6225NC;1; 309.900 ;;;;;6225NC;Firenze Holding;Molenweg 8;Maastricht;72675381
2024;6226DL;1; 6.100 ;;;;;6226DL;;;;
2024;6228XV;1; 877.000 ;;;;;6228XV;;;;
2024;6235AA;1; 467.000 ;;;;;6235AA;Pn Dassio Bv;Genzon 71;Ulestraten;73721891
2024;6235AJ;1; 107.300 ;;;;;6235AJ;;;;
2024;6241ND;1; 241.400 ;;;;;6241ND;De Meer;Meerstraat 47;Bunde;14101791
2024;6241NS;1; 34.000 ;;;;;6241NS;;;;
2024;6243AG;1; 125.300 ;;;;;6243AG;;;;
2024;6245AA;1; 365.600 ;;;;;6245AA;Stal Kerenshof;Voerstraat 4;Eijsden;76280403
2024;6255AJ;1; 60.300 ;;;;;6255AJ;;;;
2024;6255NJ;1; 170.100 ;;;;;6255NJ;Opfokbedrijf Heuvelland;Bergenhuizen 17;Noorbeek;14125420
2024;6255NK;1; 310.800 ;;;;;6255NK;Raeven Sporthorses Bv;Bergenhuizen 22;Noorbeek;62444395
2024;6262NZ;1; 1.316.500 ;;;;;6262NZ;Maatschap Scheepers Moermans;Grotestraat 5;Banholt;51799812
2024;6267AA;1; 671.700 ;;;;;6267AA;;;;
2024;6267AH;1; 132.100 ;;;;;6267AH;Tychon Jl;Rijksweg 102;Cadier en Keer;14629899
2024;6268NC;1; 185.600 ;;;;;6268NC;Akerdael Bv;Oude Akerstraat 51;Bemelen;66707331
2024;6269NG;1; 41.300 ;;;;;6269NG;;;;
2024;6271NS;1; 84.300 ;;;;;6271NS;;;;
2024;6281AD;1; 107.500 ;;;;;6281AD;;;;
2024;6286CJ;1; 86.800 ;;;;;6286CJ;;;;
2024;6291DA;1; 220.200 ;;;;;6291DA;;;;
2024;6291DB;1; 83.000 ;;;;;6291DB;;;;
2024;6291NA;1; 115.400 ;;;;;6291NA;Paardenstalling Erkens;Wolfhaag 61;Vaals;14119153
2024;6291NG;2; 371.200 ;;;;;6291NG;;;;
2024;6294NC;1; 150.300 ;;;;;6294NC;;;;
2024;6294NG;1; 1.107.500 ;;;;;6294NG;Paardenhouderij Smeets;Harles 18;Vijlen;52389928
2024;6301PR;1; 972.200 ;;;;;6301PR;;;;
2024;6325PA;1; 165.400 ;;;;;6325PA;;;;
2024;6325PB;1; 81.900 ;;;;;6325PB;;;;
2024;6325PC;1; 77.800 ;;;;;6325PC;;;;
2024;6325PE;1; 32.300 ;;;;;6325PE;;;;
2024;6333CB;1; 157.700 ;;;;;6333CB;;;;
2024;6333ER;1; 335.700 ;;;;;6333ER;;;;
2024;6336PC;1; 1.613.000 ;;;;;6336PC;;;;
2024;6336TG;1; 1.173.100 ;;;;;6336TG;Jmej Bemelmans;Wissengrachtweg 45;Hulsberg;73814709
2024;6336VW;1; 992.700 ;;;;;6336VW;;;;
2024;6336XZ;1; 98.000 ;;;;;6336XZ;;;;
2024;6343PB;1; 308.500 ;;;;;6343PB;;;;
2024;6343PH;1; 154.740 ;;;;;6343PH;Stal Schaepkens;Retersbekerweg 5;Klimmen;51727811
2024;6343PL;1; 344.100 ;;;;;6343PL;;;;
2024;6351JE;1; 48.000 ;;;;;6351JE;;;;
2024;6351JL;1; 32.500 ;;;;;6351JL;;;;
2024;6353AK;1; 40.800 ;;;;;6353AK;;;;
2024;6361DA;1; 102.400 ;;;;;6361DA;Op De Brant;Branterweg 3;Nuth;72037458
2024;6361HH;1; 378.400 ;;;;;6361HH;;;;
2024;6363CB;1; 746.800 ;;;;;6363CB;;;;
2024;6363CD;1; 432.400 ;;;;;6363CD;;;;
2024;6365AC;1; 384.900 ;;;;;6365AC;;;;
2024;6365EA;1; 158.800 ;;;;;6365EA;;;;
2024;6367AJ;1; 124.400 ;;;;;6367AJ;;;;
2024;6369BK;1; 96.900 ;;;;;6369BK;;;;
2024;6369TE;2; 781.500 ;;;;;6369TE;;;;
2024;6371CZ;1; 254.800 ;;;;;6371CZ;;;;
2024;6371GJ;1; 12.720 ;;;;;6371GJ;;;;
2024;6372AP;1; 85.300 ;;;;;6372AP;;;;
2024;6372VG;1; 165.700 ;;;;;6372VG;;;;
2024;6372XH;1; 1.399.900 ;;;;;6372XH;;;;
2024;6374CB;1; 1.377.700 ;;;;;6374CB;;;;
2024;6374CT;1; 71.000 ;;;;;6374CT;;;;
2024;6374ER;1; 34.000 ;;;;;6374ER;;;;
2024;6374LG;2; 1.005.700 ;;;;;6374LG;;;;
2024;6374XX;1; 1.102.900 ;;;;;6374XX;Handelsstal T Geet Good;Haanweg 12;Landgraaf;14052977
2024;6419PL;1; 163.500 ;;;;;6419PL;;;;
2024;6431EZ;1; 223.100 ;;;;;6431EZ;;;;
2024;6433KG;1; 17.100 ;;;;;6433KG;;;;
2024;6438AE;2; 1.145.800 ;;;;;6438AE;;;;
2024;6438BK;1; 89.400 ;;;;;6438BK;;;;
2024;6438GE;1; 193.300 ;;;;;6438GE;;;;
2024;6438HA;1; 213.000 ;;;;;6438HA;De Ierse Tinker;Oirsbekerweg 55;Oirsbeek;14073791
2024;6439AD;1; 1.333.700 ;;;;;6439AD;Maatschap Mhjm Bergmans;Maastrichterweg 2;Doenrade;70948496
2024;6441JA;1; 313.700 ;;;;;6441JA;;;;
2024;6441LG;1; 3.188.600 ;;;;;6441LG;P G Reumkens Vof;Akkerweg 5 A;Brunssum;14077013
2024;6447BV;1; 436.400 ;;;;;6447BV;;;;
2024;6447CJ;1; 256.200 ;;;;;6447CJ;;;;
2024;6447CL;1; 167.200 ;;;;;6447CL;;;;
2024;6451AG;1; 462.300 ;;;;;6451AG;;;;
2024;6451BX;1; 626.100 ;;;;;6451BX;;;;
2024;6451BZ;1; 364.200 ;;;;;6451BZ;;;;
2024;6451CH;1; 112.200 ;;;;;6451CH;;;;
2024;6451PA;1; 196.800 ;;;;;6451PA;;;;
2024;6451PR;1; 132.400 ;;;;;6451PR;;;;
2024;6456AP;1; 48.000 ;;;;;6456AP;Anouk Lambrichts;Eindstraat 19;Bingelrade;54451183
2024;6464GM;1; 273.200 ;;;;;6464GM;;;;
2024;6465AC;1; 1.223.900 ;;;;;6465AC;;;;
2024;6466GC;1; 152.400 ;;;;;6466GC;;;;
2024;6534AP;1; 108.000 ;;;;;6534AP;;;;
2024;6542SX;1; 41.000 ;;;;;6542SX;;;;
2024;6551ZE;1; 15.000 ;;;;;6551ZE;;;;
2024;6561KP;1; 257.400 ;;;;;6561KP;;;;
2024;6561KS;1; 316.900 ;;;;;6561KS;7 Hills Cv;Oude Kleefsebaan 164;Groesbeek;9206141
2024;6561KV;1; 479.800 ;;;;;6561KV;Lagewald;Lagewald 13;Groesbeek;9203781
2024;6562DM;1; 26.200 ;;;;;6562DM;;;;
2024;6562KC;1; 692.200 ;;;;;6562KC;;;;
2024;6562KK;1; 170.400 ;;;;;6562KK;;;;
2024;6562LS;1; 470.000 ;;;;;6562LS;;;;
2024;6571CH;2; 683.500 ;;;;;6571CH;;;;
2024;6571CK;1; 9.000 ;;;;;6571CK;;;;
2024;6573AZ;1; 59.500 ;;;;;6573AZ;Stal Ebbers Vof;Alde Weteringweg 2;Beek;10147869
2024;6581ED;1; 644.600 ;;;;;6581ED;Stal Theunissen;Rijksweg 23;Malden;70715602
2024;6582BB;1; 287.500 ;;;;;6582BB;Stal Noyco;Looistraat 63;Heumen;9178106
2024;6582BR;1; 780.100 ;;;;;6582BR;;;;
2024;6585KP;1; 611.600 ;;;;;6585KP;Rs Dressage Center De Horst;Bracamonteweg 51;Mook;58093362
2024;6585XG;1; 143.300 ;;;;;6585XG;;;;
2024;6595MB;1; 854.100 ;;;;;6595MB;;;;
2024;6595MG;1; 208.900 ;;;;;6595MG;;;;
2024;6595MK;1; 245.500 ;;;;;6595MK;Stal Van Dijk Bv;Moerasweg 6;Ottersum;12031246
2024;6596MA;1; 687.040 ;;;;;6596MA;;;;
2024;6596MB;1; 476.600 ;;;;;6596MB;;;;
2024;6598AE;1; 234.000 ;;;;;6598AE;Dressuurstal Deenen Vof;Hoofdstraat 44 a;Heijen;76874583
2024;6598MC;2; 551.900 ;;;;;6598MC;Beco Horses Vof;Hommersumseweg 57;Heijen;66614546
2024;6601PB;2; 528.000 ;;;;;6601PB;;;;
2024;6603KD;1; 134.500 ;;;;;6603KD;;;;
2024;6603KN;1; 453.500 ;;;;;6603KN;;;;
2024;6603KS;1; 41.000 ;;;;;6603KS;;;;
2024;6603KT;1; 806.200 ;;;;;6603KT;;;;
2024;6603KW;1; 73.200 ;;;;;6603KW;;;;
2024;6603LM;1; 307.700 ;;;;;6603LM;;;;
2024;6604BH;1; 36.000 ;;;;;6604BH;;;;
2024;6604KE;1; 64.700 ;;;;;6604KE;;;;
2024;6604KG;1; 71.000 ;;;;;6604KG;;;;
2024;6611AD;1; 282.000 ;;;;;6611AD;C A T Kouwenberg;Rotsestraat 4;Overasselt;50857266
2024;6611AM;1; 30.800 ;;;;;6611AM;;;;
2024;6611KJ;1; 83.800 ;;;;;6611KJ;;;;
2024;6611KR;1; 507.400 ;;;;;6611KR;Stal Formidabel;Heegseveldweg 1;Overasselt;9112980
2024;6611KS;1; 297.800 ;;;;;6611KS;Hoefsmederij Jacobs;Garstkampsestraat 6;Overasselt;10142652
2024;6615AK;1; 870.800 ;;;;;6615AK;;;;
2024;6615AP;1; 65.000 ;;;;;6615AP;;;;
2024;6616AA;1; 149.300 ;;;;;6616AA;Am Rising Star Ranch;Diepestraat 4;Hernen;9181094
2024;6616AC;1; 205.300 ;;;;;6616AC;;;;
2024;6617AK;1; 294.100 ;;;;;6617AK;;;;
2024;6617AZ;2; 158.400 ;;;;;6617AZ;;;;
2024;6617KH;1; 15.800 ;;;;;6617KH;;;;
2024;6621BR;1; 634.500 ;;;;;6621BR;;;;
2024;6621KL;1; 34.900 ;;;;;6621KL;Op Stal 128 Bv;van Heemstraweg 128;Dreumel;78284880
2024;6624KJ;1; 852.000 ;;;;;6624KJ;Hengstenstation Van Uytert Bv;van Heemstraweg 6;Heerewaarden;56863632
2024;6628AG;1; 11.000 ;;;;;6628AG;;;;
2024;6631BK;1; 25.000 ;;;;;6631BK;;;;
2024;6631KC;1; 473.000 ;;;;;6631KC;Stal Van Beijnum;Ulandsestraat 1;Horssen;30268735
2024;6631KJ;1; 314.400 ;;;;;6631KJ;Hengstenhouderij Dibbits;Molenweg 20;Horssen;30255790
2024;6631KW;1; 4.000 ;;;;;6631KW;;;;
2024;6634KC;1; 21.000 ;;;;;6634KC;;;;
2024;6634KH;1; 320.000 ;;;;;6634KH;;;;
2024;6641KZ;1; 16.462.900 ;;;;;6641KZ;;;;
2024;6644AD;1; 283.500 ;;;;;6644AD;;;;
2024;6644KJ;1; 4.000 ;;;;;6644KJ;;;;
2024;6644KP;1; 14.000 ;;;;;6644KP;;;;
2024;6644KR;2; 541.900 ;;;;;6644KR;Smc Bloem;Ficarystraat 5;Ewijk;9204785
2024;6653CG;1; 44.000 ;;;;;6653CG;;;;
2024;6655KB;1; 211.200 ;;;;;6655KB;Mts Hgam Ten Doeschate En Rahm Ten Doeschate;Kerkstraat 26;Puiflijk;56442637
2024;6657AA;1; 290.300 ;;;;;6657AA;Franssen Boven Leeuwen Beheer Bv;Kampsestraat 25;Boven-Leeuwen;10019449
2024;6657AE;1; 169.400 ;;;;;6657AE;;;;
2024;6659KE;1; 95.000 ;;;;;6659KE;;;;
2024;6661KE;1; 564.900 ;;;;;6661KE;;;;
2024;6661NB;1; 19.500 ;;;;;6661NB;;;;
2024;6661ND;1; 107.100 ;;;;;6661ND;Stoeterij Koningsland;Snodenhoeksestraat 19;Elst;9057855
2024;6661NG;1; 64.000 ;;;;;6661NG;;;;
2024;6661NK;1; 138.000 ;;;;;6661NK;;;;
2024;6661NN;1; 293.000 ;;;;;6661NN;;;;
2024;6661NP;1; 36.000 ;;;;;6661NP;;;;
2024;6661NR;1; 810.700 ;;;;;6661NR;;;;
2024;6661NS;2; 207.500 ;;;;;6661NS;F Doezejager;Kerkstraat 6;Elst;9193702
2024;6662NP;2; 92.400 ;;;;;6662NP;G Groeneveld;Breedlersestraat 10;Elst;62221795
2024;6663KC;1; 24.000 ;;;;;6663KC;;;;
2024;6665LL;1; 605.400 ;;;;;6665LL;E Ten Bosch;Vogelenzangsestraat 10;Driel;63778505
2024;6666AE;1; 513.400 ;;;;;6666AE;;;;
2024;6666GA;1; 561.400 ;;;;;6666GA;Stoeterij Airborne;Boterhoeksestraat 54;Heteren;71004971
2024;6666LA;1; 403.300 ;;;;;6666LA;Stal Darwin;Uilenburgsestraat 29;Heteren;9041231
2024;6668AT;1; 75.000 ;;;;;6668AT;;;;
2024;6671DH;1; 41.500 ;;;;;6671DH;;;;
2024;6672MC;1; 51.600 ;;;;;6672MC;;;;
2024;6674MB;1; 53.700 ;;;;;6674MB;;;;
2024;6674MH;1; 1.500 ;;;;;6674MH;;;;
2024;6678PA;1; 88.000 ;;;;;6678PA;;;;
2024;6681DX;1; 132.300 ;;;;;6681DX;Stoeterij Buitenzorg;Ressensestraat 7;Bemmel;62887424
2024;6681VX;1; 391.500 ;;;;;6681VX;;;;
2024;6687AT;1; 149.700 ;;;;;6687AT;Stal Cunera;Kampsestraat 61;Angeren;80219616
2024;6687LD;1; 2.506.300 ;;;;;6687LD;;;;
2024;6687LS;2; 48.500 ;;;;;6687LS;;;;
2024;6687LT;2; 90.700 ;;;;;6687LT;;;;
2024;6691ES;2; 303.900 ;;;;;6691ES;;;;
2024;6691EV;1; 244.500 ;;;;;6691EV;;;;
2024;6691GE;1; 15.500 ;;;;;6691GE;;;;
2024;6691JJ;1; 28.400 ;;;;;6691JJ;;;;
2024;6691MG;1; 69.000 ;;;;;6691MG;;;;
2024;6704AN;1; 192.600 ;;;;;6704AN;;;;
2024;6704PA;1; 150.000 ;;;;;6704PA;;;;
2024;6717XA;1; 80.880 ;;;;;6717XA;;;;
2024;6718NG;1; 1.386.300 ;;;;;6718NG;Stoeterij Van Kleef Bv;Maanderdijk 28;Ede;70072876
2024;6718PC;1; 428.900 ;;;;;6718PC;;;;
2024;6718PG;1; 907.600 ;;;;;6718PG;Hengstenstation Gebr Van Manen Bv;Zuiderkade 41;Ede;72005335
2024;6718SB;1; 338.000 ;;;;;6718SB;The Mill Ranch;Apeldoornseweg 9;Ede;9076999
2024;6718SH;1; 960.700 ;;;;;6718SH;Oscarhoeve;Deelweg 20;Ede;9137189
2024;6718ST;1; 94.000 ;;;;;6718ST;;;;
2024;6718TJ;1; 86.700 ;;;;;6718TJ;;;;
2024;6718TZ;1; 378.000 ;;;;;6718TZ;Joel Agrarische Dienstverlening;Nieuwesteeg 2 A;Ede;78751519
2024;6718VD;1; 229.200 ;;;;;6718VD;Dressuurstal Bart Bax;Schampsteeg 2;Ede;71745041
2024;6718WC;1; 358.200 ;;;;;6718WC;;;;
2024;6718WH;1; 113.380 ;;;;;6718WH;;;;
2024;6721ML;1; 73.300 ;;;;;6721ML;;;;
2024;6721MV;1; 450.900 ;;;;;6721MV;;;;
2024;6721MX;1; 257.700 ;;;;;6721MX;;;;
2024;6721NA;1; 237.800 ;;;;;6721NA;Curly Paarden In Het Veld;Zwartesteeg 1;Bennekom;62145177
2024;6721NC;1; 15.000 ;;;;;6721NC;;;;
2024;6721NH;1; 121.800 ;;;;;6721NH;Pensionstal Roosendaal;Harnsesteeg 12 12a;Bennekom;9211715
2024;6731BV;1; 483.000 ;;;;;6731BV;;;;
2024;6731SC;2; 747.500 ;;;;;6731SC;Stal Welgelegen Otterlo;Apeldoornseweg 200 A;Otterlo;70170053
2024;6732AS;1; 466.800 ;;;;;6732AS;;;;
2024;6732DG;1; 567.800 ;;;;;6732DG;Resim Facilitair Paarden Centrum Bv;Laarweg 15;Harskamp;54605970
2024;6732GC;1; 283.600 ;;;;;6732GC;Lindenburg Sport Horses;Pijnenburgweg 12;Harskamp;53364775
2024;6732GL;1; 160.500 ;;;;;6732GL;Gj Kampert;Blaakweg 18;Harskamp;67370888
2024;6732GR;1; 567.300 ;;;;;6732GR;A Hendrikse;Westenengerdijk 44;Harskamp;9194620
2024;6733JB;1; 32.500 ;;;;;6733JB;Stoeterij Zandvliet Cv;Koperensteeg 20;Wekerom;9103897
2024;6741EC;1; 1.805.940 ;;;;;6741EC;De Nieuwe Heuvel Bv;Veenstraat 1;Lunteren;9153721
2024;6741GR;1; 97.500 ;;;;;6741GR;;;;
2024;6741GV;1; 154.000 ;;;;;6741GV;;;;
2024;6741HE;1; 260.800 ;;;;;6741HE;;;;
2024;6741HH;1; 496.500 ;;;;;6741HH;Henk Delen Wagenbouwtraining;Veldhuizerweg 10 a;Lunteren;9215041
2024;6741HN;1; 109.760 ;;;;;6741HN;;;;
2024;6741HP;3; 871.300 ;;;;;6741HP;Stal Beiten;Meulunterseweg 66;Lunteren;78101441
2024;6741JL;1; 151.920 ;;;;;6741JL;;;;
2024;6741KN;1; 187.800 ;;;;;6741KN;;;;
2024;6741KP;1; 860.700 ;;;;;6741KP;Kabeko Doors;Immenweg 12;Lunteren;8225399
2024;6741LD;1; 245.200 ;;;;;6741LD;Buitenlust Paardentraining;Bisschopweg 83;Lunteren;74253875
2024;6741LH;1; 147.600 ;;;;;6741LH;;;;
2024;6741PB;2; 639.800 ;;;;;6741PB;;;;
2024;6741PG;1; 499.200 ;;;;;6741PG;;;;
2024;6741PL;1; 94.900 ;;;;;6741PL;;;;
2024;6744PJ;1; 669.000 ;;;;;6744PJ;Rancho Di Cabai;Poelweg 7;Ederveen;77694163
2024;6744TB;1; 373.200 ;;;;;6744TB;;;;
2024;6816RW;1; 607.600 ;;;;;6816RW;;;;
2024;6816SJ;1; 672.500 ;;;;;6816SJ;;;;
2024;6816VA;1; 127.530 ;;;;;6816VA;;;;
2024;6816VS;1; 283.370 ;;;;;6816VS;;;;
2024;6836AA;1; 153.000 ;;;;;6836AA;;;;
2024;6836AB;1; 240.000 ;;;;;6836AB;;;;
2024;6836AG;1; 333.900 ;;;;;6836AG;;;;
